file,abstract,introduction,conclusion
PMC16145.xml,"['genome of Rhizobium', 'Skimming', 'Rhizobium', 'genome', 'Bacillus subtilis', 'sheds new light']","['Gram-negative bacteria colonize', 'Gram-negative bacteria', 'symbiotic', 'colonize the nutrient-rich', 'nutrient-rich rhizospheres', 'genes']","['public databases resulted', 'Conclusions Random sequencing', 'putative protein-coding sequences', 'functional groups', 'homology searches', 'searches of public']"
PMC17599.xml,"['gene expression data', 'Tree harvesting', 'exploration of gene', 'gene expression', 'clusters of genes', 'genes worthy']","['paper we introduce', 'expression', 'outcome', 'supervised learning', 'genes', 'expression data']","['supervised learning', 'gene expression', 'average gene expression', 'gene', 'data', 'expression']"
PMC17803.xml,"['complementarity determining region', 'chain variable region', 'rearranged heavy chain', 'heavy chain variable', 'variable region gene', 'B-cell clonal diversity']","['Rheumatoid arthritis', 'Introduction Rheumatoid arthritis', 'Rheumatoid', 'rheumatoid arthritis patients', 'cells', 'debilitating autoimmune disease']","['B-cell clonal expansion', 'B-cell repertoire', 'memory B-cell compartment', 'common occurrence', 'sustain B-cell clonal', 'clonal expansion']"
PMC25775.xml,"['Cbs in Stylonychia', 'subtelomeric regions acts', 'TGAA present', 'core sequence', 'inverted repeat', 'subtelomeric regions']","['DNA', 'macronuclear DNA molecule', 'macronuclear precursor', 'DNA fragmentation', 'Background Programmed DNA-reorganization', 'precursor sequence']","['hypotrichous ciliate Stylonychia', 'micronuclear specific DNA', 'ciliate Stylonychia', 'specific DNA', 'specific DNA fragmentation', 'specific DNA sequences']"
PMC28987.xml,"['lipid emulsions depends', 'emulsions depends', 'treated patients', 'choice of lipid', 'lipid emulsions', 'metabolic and clinical']","['Introduction Parenteral nutrition', 'Introduction Parenteral', 'MCT', 'particle size', 'Parenteral nutrition', 'mixtures']","['stability tests complied', 'long storage period', 'ternary unsupplemented controlled', 'unsupplemented controlled mixtures', 'tests complied', 'storage period']"
PMC28992.xml,"['life threatening situations', 'threatening situations yields', 'information about oxygenation', 'carbon dioxide', 'concluded that knowledge', 'life threatening']","['Introduction Oxygenation', 'emergency patients', 'emergency', 'emergency physician system', 'Oxygenation and ventilation', 'measurements assessing oxygenation']","['prehospital blood analysis', 'blood', 'emergency situations', 'blood analysis', 'blood gas analysis', 'blood gas']"
PMC28994.xml,"['require PMV', 'PMV and RRT', 'poor prognosis', 'PMV', 'RRT', 'prognosis']","['failing organ systems', 'critical care unit', 'systems and mortality', 'strong correlation', 'number of failing', 'failing organ']","['concurrent severe renal', 'extremely poor prognosis', 'severe renal dysfunction', 'renal dysfunction', 'concurrent severe', 'severe renal']"
PMC29004.xml,"['selected clinical situations', 'findings demonstrate significant', 'demonstrate significant agreement', 'clinical situations', 'chest radiographs', 'findings demonstrate']","['central venous catheters', 'assess cardiopulmonary abnormalities', 'invasive life support', 'life support devices', 'evaluate acute clinical', 'acute clinical deterioration']","['today healthcare environment', 'healthcare environment', 'capitation is stimulating', 'duplication of services', 'implications In today', 'today healthcare']"
PMC29012.xml,"['gastric contents exists', 'gastric contents aspiration', 'gastric contents', 'results suggest', 'semirecumbent position', 'prevent gastric content']","['commonly recognized pathogenic', 'gastric contents', 'gastric content aspiration', 'gastric', 'gastric contents induces', 'aspiration']","['mechanically ventilated patients', 'gastric content aspiration', 'results suggest', 'decreases the risk', 'intubated and mechanically', 'mechanically ventilated']"
PMC29014.xml,"['adverse clinical effects', 'vivo simultaneous administration', 'medial port', 'clinical effects', 'proximal port', 'distal port']","['critically ill patients', 'ill patients requiring', 'requiring multiple drug', 'multilumen central venous', 'preferred vascular access', 'vascular access route']","['previously published methodology', 'adverse clinical effects', 'multiple lumen catheter', 'administration of incompatible', 'phenytoin and TPN', 'distal and proximal']"
PMC29016.xml,"['improves pulmonary mechanics', 'independent lung mechanical', 'heliox improves pulmonary', 'pediatric porcine model', 'severe methacholine-induced bronchospasm', 'lung mechanical ventilation']","['advocated helium-oxygen gas', 'gas', 'helium-oxygen gas mixtures', 'heliox', 'advocated helium-oxygen', 'obstructive lesions']","['pediatric porcine model', 'improved pulmonary mechanics', 'nitrogen-oxygen gas mixture', 'identical ventilator settings', 'heliox improved pulmonary', 'independent lung mechanical']"
PMC29017.xml,"['low SVR', 'nonseptic etiologies', 'SVR', 'patients', 'patients with hypotension', 'nonseptic']","['Poiseuille law', 'low SVR', 'SVR', 'vessel or circulatory', 'circulatory bed', 'bed which permits']","['non-septic patents', 'similar mortality', 'describe a group', 'low SVR', 'SVR', 'patients presenting']"
PMC29028.xml,"['reflect actual intra-abdominal', 'present study model', 'actual intra-abdominal pressure', 'reflect actual', 'actual intra-abdominal', 'study model']","['Introduction Abdominal compartment', 'Abdominal compartment syndrome', 'adverse physiologic consequence', 'Introduction Abdominal', 'acutely increased intra-abdominal', 'Abdominal compartment']","['reflect actual IAP', 'present study model', 'actual IAP', 'reflect actual', 'study model', 'present study']"
PMC29030.xml,"['stress ulcer prophylaxis', 'ulcer prophylaxis', 'wide variations', 'variations in prescribing', 'prescribing practices', 'practices for stress']","['Stress-induced gastroduodenal erosions', 'Introduction Stress-induced gastroduodenal', 'critically ill patients', 'clinically important bleeding', 'clinically important complications', 'Introduction Stress-induced']","['stress ulcer prophylaxis', 'ICU patients', 'majority of ICU', 'wide variations', 'variations in prescribing', 'prescribing practices']"
PMC29031.xml,"['present study suggests', 'true causal relationship', 'risk of death', 'present study', 'study suggests', 'severe illness']","['intensive care unit', 'ICU patients', 'Thrombocytopenia', 'patients', 'ICU', 'Mortality']","['excess blood product', 'blood product consumption', 'significant economic burden', 'present report shows', 'excess blood', 'product consumption']"
PMC29044.xml,"['auto-immune Guillain-Barrè syndrome', 'left sylvian artery', 'sustained by cytomegalovirus', 'Guillain-Barrè syndrome', 'authors report', 'report their knowledge']","['Introduction Isolated vasculitis', 'central nervous system', 'uncommon clinicopathological entity', 'apparent systemic lesion', 'Introduction Isolated', 'Isolated vasculitis']","['varied clinical effects', 'produces varied clinical', 'isolated vasculitis', 'clinical effects', 'prolonged symptoms', 'primary isolated vasculitis']"
PMC29046.xml,"['showed a good', 'good concordance', 'Conventional PCR', 'PCR', 'CFU', 'detection']","['effective topical antimicrobial', 'topical antimicrobial chemotherapy', 'burn wound', 'burn wound biopsy', 'invasive burn wound', 'wound biopsy samples']","['genetic diseases', 'infectious diseases', 'diseases and infectious', 'diseases', 'food-borne pathogens', 'RTD-PCR']"
PMC29048.xml,"['Turkey', 'region of Turkey', 'southeast Anatolia region', 'cases', 'common diseases', 'Diyarbakir city']","['Introduction Involvement', 'results in splenomegaly', 'splenomegaly renders', 'renders this organ', 'organ prone', 'prone to complications']","['result in asymptomatic', 'asymptomatic enlargement', 'enlargement or complications', 'haematoma formation', 'formation and rupture', 'southeast Anatolia region']"
PMC29057.xml,"['DNA duplexes cross', 'semicatenated DNA junction', 'data strongly support', 'DNA hemicatenane', 'DNA loop', 'DNA duplexes']","['B-form DNA double', 'classical B-form DNA', 'mark important sites', 'Background Alternative DNA', 'B-form DNA', 'DNA double helix']","['semicatenated DNA junction', 'structure named Form', 'polyacrylamide gel electrophoresis', 'DNA loop maintained', 'named Form', 'alternative DNA structure']"
PMC29058.xml,"['vaccinia virus', 'protein kinase', 'phosphorylation site', 'protein', 'virus', 'kinase']","['protein', 'protein kinase', 'large DNA virus', 'Vaccinia virus', 'kinase', 'virus']","['Conclusions Vaccinia virus', 'synthetic peptide based', 'Vaccinia virus protein', 'EEYHQTTEKNSP A synthetic', 'virus protein kinase', 'virus protein']"
PMC29059.xml,"['aryl acylamidase activity', 'method to visualise', 'visualise the aryl', 'aryl acylamidase', 'acylamidase activity', 'activity on cholinesterases']","['extensive sequence homology', 'share extensive sequence', 'Background Cholinesterases', 'evolutionarily conserved type', 'AAA activity', 'ChEs']","['AAA activity', 'ChE AAA activity', 'visualise AAA activity', 'AAA', 'polyacrylamide gels', 'activity']"
PMC29061.xml,"['Supplementary information', 'Supplementary', 'information']","['genome sequence holds', 'coli', 'genome sequence', 'cellular', 'integrated cellular systems', 'complete genome sequence']","['central metabolism gene', 'gene deletion strains', 'condition dependent phenotype', 'metabolism gene deletion', 'condition dependent', 'central metabolism']"
PMC29062.xml,"['Shape alone provided', 'fibers and advancing', 'retracting or stable', 'stable filopodia', 'provided an inadequate', 'inadequate criterion']","['transient membraneous structures', 'transient membraneous', 'membraneous structures', 'Background Lamellipodia', 'cells', 'moesin']","['C-terminal F-actin binding', 'F-actin binding domain', 'Conclusions Imaging', 'Imaging of live', 'C-terminal F-actin', 'expressing the C-terminal']"
PMC29063.xml,"['SRF dependent transcription', 'data show', 'dependent transcription', 'SRF dependent', 'synergize in SRF', 'signaling by Ras']","['SRE', 'SRF', 'EBPβ', 'c-fos SRE', 'TCFs', 'SRF DNA binding']","['Ras-dependent signaling pathways', 'c-fos SRE activation', 'response to Ras-dependent', 'Ras-dependent signaling', 'Conclusions This report', 'signaling pathways']"
PMC29065.xml,"['rat hepatic stellate', 'hepatic stellate cells', 'optimized sufficiently', 'sufficiently to offer', 'offer a feasible', 'stellate cells']","['gene', 'gene delivery', 'cells', 'gene transfer', 'Transfection', 'delivery']","['adenoviral based techniques', 'Conclusions In agreement', 'techniques our data', 'data show', 'method is straightforward', 'adenoviral based vector']"
PMC29066.xml,"['cardioprotective agent', 'studies show', 'interacts with endothelial', 'endothelial cells', 'cells in vitro', 'vitro to elicit']","['coronary heart disease', 'considered major contributors', 'Background Atherosclerosis', 'Atherosclerosis and coronary', 'CHD', 'heart disease']","['interacts with endothelial', 'vitro to elicit', 'elicit morphological', 'morphological and functional', 'resveratrol interacts', 'cultured BPAEC']"
PMC29067.xml,"['suggests an association', 'association of β-dystroglycan', 'β-dystroglycan with membranes', 'vascular-glial interface', 'skeletal muscle fibres', 'dystrophic skeletal muscle']","['impairs proper clustering', 'cytoskeletal component weakens', 'membrane cytoskeletal component', 'dystrophin', 'brain', 'ion channel complexes']","['cells and glia', 'report demonstrates', 'present at high', 'high concentrations', 'concentrations in central', 'central neurons']"
PMC29068.xml,"['Findings extend', 'doses of estrogen', 'extend our understanding', 'structure and function', 'mouse exposed', 'exposed in vivo']","['exact mechanism', 'mechanism of action', 'anti-resorbing agents', 'bone resorption', 'Liu and Howard', 'marrow']","['Conclusions Findings extend', 'Conclusions Findings', 'Findings extend', 'doses of estrogen', 'extend our understanding', 'structure and function']"
PMC29073.xml,"['insect retrovirus-like elements', 'envelope fusion proteins', 'family that includes', 'baculovirus protein family', 'analyses provide', 'provide a link']","['Diptera and Hymenoptera', 'envelope fusion protein', 'envelope proteins', 'envelope fusion', 'envelope', 'proteins']","['low pH-dependent baculovirus', 'gypsy retrovirus-like elements', 'pH-dependent baculovirus envelope', 'baculovirus envelope fusion', 'envelope fusion proteins', 'Conclusions The relatedness']"
PMC29077.xml,"['driving germ-line transgene', 'germ-line transgene expression', 'driving germ-line', 'germ-line transgene', 'fiber types', 'CMV']","['Background Versatile genetic', 'Versatile genetic manipulation', 'skeletal muscle', 'Background Versatile', 'Versatile genetic', 'fiber types']","['germ-line transgene expression', 'driving germ-line transgene', 'major fiber types', 'germ-line transgene', 'fiber types', 'muscle fiber types']"
PMC29079.xml,"['ribosomal protein regulation', 'Nuclear sequestration', 'growth and division', 'level of ribosomal', 'ribosomal protein', 'eukaryotic cells.This']","['components are tightly', 'cell energy', 'tightly regulated', 'translation utilizes', 'regulation', 'ribosomal']","['Conclusions We report', 'pronounced stationary phase', 'stationary phase', 'time a nuclear', 'nuclear sequestration', 'ribosomal protein']"
PMC29080.xml,"['FXR proteins', 'isoforms during myogenesis', 'FMR family members', 'pattern of subcellular', 'subcellular partitioning', 'myogenesis is unique']","['Mental Retardation', 'Mental Retardation Protein', 'Fragile X Mental', 'hereditary mental retardation', 'Fragile X Related', 'Fragile']","['Conclusions Previous studies', 'Previous studies', 'predominantly cytoplasmic', 'mouse embryo', 'rare occasions', 'tissues of human']"
PMC29081.xml,"['ipd and isa', 'isa mutations', 'mutations are modified', 'pressure-induced cell death', 'modulate pigment dispersion', 'background']","['mice', 'Glaucoma', 'IOP', 'IPD', 'developing significant vision', 'iris']","['iris stromal atrophy', 'disease involving iris', 'involving iris stromal', 'involving increased IOP', 'documented the development', 'iris stromal']"
PMC29083.xml,"['report we evaluate', 'candidate gene', 'evaluate sarcospan', 'sarcospan', 'report', 'evaluate']","['Sarcospan', 'autosomal dominant disorder', 'flanked by marker', 'dominant disorder', 'arm', 'chromosome']","['DNA sequence analysis', 'protein immunofluorescence results', 'Conclusions The DNA', 'critical region', 'DNA sequence', 'sequence analysis']"
PMC29085.xml,"['mapped to Chromosome', 'CPβ gene', 'Chromosome', 'gene', 'curly tail', 'mapped']","['Background Capping protein', 'actin binding protein', 'ubiquitous actin binding', 'regulates actin assembly', 'Background Capping', 'Capping protein']","['mapped to Chromosome', 'Conclusions The CPβ', 'CPβ gene', 'Chromosome', 'gene', 'curly tail']"
PMC29086.xml,"['CTNS underlying cystinosis', 'localised Ctns', 'CTNS underlying', 'characterised and localised', 'underlying cystinosis', 'Ctns']","['autosomal recessive disorder', 'recessive disorder characterised', 'autosomal recessive', 'recessive disorder', 'disorder characterised', 'cystine']","['differential expression pattern', 'gene underlying nephropathic', 'underlying nephropathic cystinosis', 'murine homologue', 'expression pattern', 'encoded products']"
PMC29087.xml,"['cholera modeling requires', 'ecology and epidemiology', 'development on cholera', 'cholera modeling', 'modeling requires', 'cholerae ecology']","['cholera', 'water', 'Cholera outbreaks', 'cholerae', 'endemic cholera', 'outbreak']","['theory that incorporates', 'cholerae environmental reservoir', 'environmental reservoir', 'cholera theory', 'cholera', 'cholera epidemiology']"
PMC29088.xml,"['semicatenated DNA junction', 'found that Form', 'orders of magnitude', 'highest affinity', 'DNA loop', 'semicatenated DNA']","['DNA', 'Proteins', 'Oct and Hox', 'double-stranded DNA', 'DNA loop', 'varied investigations']","['semicatenated DNA junction', 'DNA loop', 'semicatenated DNA', 'DNA junction', 'DNA hemicatenanes', 'DNA structures']"
PMC29089.xml,"['rapid and easy', 'generating cDNA clone', 'easy method', 'method for generating', 'generating cDNA', 'genomic sequences']","['full length cDNA', 'full length', 'Hox genes', 'PCR amplifications', 'length cDNA', 'cDNA']","['perform PCR-based procedure', 'partial genomic clones', 'Conclusions In summary', 'developed a simple', 'rapid and easy', 'full length']"
PMC29092.xml,"['translation termination machinery', 'contexts affect readthrough', 'codon contexts affect', 'downstream stop codon', 'stop codon contexts', 'suggesting that complex']","['Background Translation termination', 'Translation termination', 'stop codon', 'information decoding', 'crucial step', 'termination']","['stop codon contexts', 'downstream stop codon', 'Conclusions Altogether', 'codon contexts', 'upstream and downstream', 'downstream stop']"
PMC29094.xml,"['ERβ microsatellite marker', 'Japanese population', 'marker and AITD', 'ERβ microsatellite polymorphism', 'ERβ microsatellite', 'present results']","['polymorphism lying upstream', 'Background As outlined', 'lying upstream', 'patients', 'gene', 'autoimmune thyroid diseases']","['dinucleotide repeat polymorphism', 'repeat polymorphism located', 'Conclusions Our data', 'dinucleotide repeat', 'flanking region', 'AITDs analyzed']"
PMC29096.xml,"['molecular biologically-determined dopamine', 'biologically-determined dopamine receptors', 'subgrouping of schizophrenis', 'results reveal', 'molecular biologically-determined', 'increased expression']","['common mental disorders', 'dopamine', 'dopamine receptors', 'Schizophrenia', 'dopamine system', 'receptors']","['molecular biologically-determined dopamine', 'biologically-determined dopamine receptors', 'taking antipsychotics', 'subgrouping of schizophrenis', 'study reveals', 'molecular biologically-determined']"
PMC29097.xml,"['transmembrane fusion proteins', 'viral transmembrane fusion', 'virus families', 'viral transmembrane superfamily', 'structure and function', 'fusion proteins']","['functional elements critical', 'elements critical', 'virus', 'Background Findings', 'RNA viruses', 'structural']","['common viral ancestor', 'viral ancestor', 'Arenaviruses and Filoviruses', 'high levels', 'levels of similarity', 'similarity among Arenaviruses']"
PMC29098.xml,"['allograft rejection', 'increased risk', 'risk for allograft', 'Hyperglycaemia', 'rejection', 'patients with diabetes']","['common following renal', 'rejection', 'patients', 'Hyperglycaemia', 'diabetes', 'allograft']","['previous studies', 'increased risk', 'allograft rejection', 'risk for allograft', 'allograft', 'early hyperglycaemia']"
PMC29101.xml,"['visual motion responses', 'Reichardt model', 'motion detection', 'interaction of excitatory', 'excitatory and inhibitory', 'inhibitory pathways']","['fly visual system', 'cells', 'fly visual', 'visual system', 'direction', 'retinotopic organization']","['elementary motion detector', 'bushy T-cells', 'lobula plate', 'LPTC dendrites', 'motion', 'fly motion pathway']"
PMC30704.xml,"['breast cancer', 'cancer', 'tumours demonstrated loss', 'LOH', 'breast', 'loss of heterozygosity']","['breast cancer', 'breast cancer patients', 'familial breast cancer', 'cancer', 'E-cadherin', 'breast']","['previously reported data', 'major risk factor', 'present study', 'reported data', 'previously reported', 'major risk']"
PMC30706.xml,"['sequence profile searches', 'oxygenase fold', 'undetected protein families', 'previously undetected protein', 'profile searches', 'sequence profile']","['reactions typically involving', 'dioxygen molecule', 'typically involving', 'involving the oxidation', 'protein', 'reactions typically']","['structure determination', 'biochemical studies', 'dioxygenases had elucidated', 'active-site residues', 'elucidated their structural', 'structural fold']"
PMC30707.xml,"['unique Drosophila brain', 'unique Drosophila', 'number of genes', 'Drosophila brain library', 'brain library suggests', 'Drosophila genome project']","['Background Drosophila melanogaster', 'important model organism', 'Drosophila', 'Drosophila brain', 'brain', 'Drosophila brain cDNA']","['Drosophila', 'brain', 'sequences', 'clones', 'Drosophila brain', 'transcripts']"
PMC30708.xml,"['cohesin complex', 'combined genomic', 'genomic and proteomic', 'proteomic data', 'comprehensive network', 'network of information']","['holds sister chromatids', 'sister chromatids', 'sister chromatids separate', 'proteins', 'plate during mitosis', 'holds sister']","['SMC proteins', 'combined available genomic', 'genomic and proteomic', 'proteomic data', 'information to reach', 'SMC']"
PMC30711.xml,"['reported in rheumatoid', 'DHEAS', 'rheumatoid arthritis', 'women', 'adrenal underactivity', 'DHEAS concentrations']","['serum DHEAS concentrations', 'DHEAS concentrations', 'DHEA', 'DHEAS', 'immune system', 'Introduction Decreased hypothalamic']","['low DHEAS concentrations', 'DHEAS concentrations', 'found that secretion', 'similarly reduced', 'low DHEAS', 'DHEAS']"
PMC30712.xml,"['reactive arthritis', 'expansion was observed', 'biased repertoire', 'repertoire of selected', 'panel of represented', 'clonal expansion']","['inflammatory rheumatic disease', 'axial skeleton', 'inflammatory rheumatic', 'rheumatic disease', 'disease mainly involving', 'involving the axial']","['active immune reaction', 'active immune', 'immune reaction', 'formation occurs', 'memory cells occurs', 'occurs']"
PMC30714.xml,"['blood glucose control', 'strict blood glucose', 'related to SRH', 'glucose control', 'strict blood', 'blood glucose']","['noninsulin-dependent diabetes mellitus', 'Introduction Hypercoagulability', 'Hypercoagulability and decreased', 'glucose intolerance', 'glucose', 'septic patients']","['glucose clamp method', 'endothelial cell injury', 'endothelial cell', 'strictly controlled', 'tolerance was measured', 'clamp method']"
PMC30715.xml,"['tertiary intensive-care services', 'tertiary critical care', 'rural tertiary-care hospital', 'develop ICU', 'intensive-care services', 'critical care']","['tertiary', 'rural community hospital', 'care', 'Introduction Some hospitalized', 'rural community', 'tertiary intensive care']","['tertiary critical care', 'significantly affect survival', 'rural region studied', 'tertiary ICU', 'Differences in access', 'critical care']"
PMC31330.xml,"['stimulus-dependent serine phosphorylation', 'histidine kinase homologue', 'eukaryotic histidine kinase', 'time in vivo', 'homologue was demonstrated', 'eukaryotic histidine']","['histidine kinase', 'histidine', 'kinase', 'Two-component systems', 'eukaryotic two-component systems', 'Background Two-component systems']","['osmotic stress-dependent serine', 'stress-dependent serine phosphorylation', 'DokA in vivo', 'kinase homologue DokA', 'demonstrated an osmotic', 'osmotic stress-dependent']"
PMC31332.xml,"['SERCA pumping capacity', 'SERCA pump isoforms', 'SERCA pumping', 'findings provide', 'pumping capacity', 'capacity in cells']","['compartment simultaneously involved', 'Background Endoplasmic reticulum', 'protein', 'Unfolded Protein Response', 'proteins', 'homeostasis in eukaryotic']","['SERCA activity', 'SERCA', 'internal ER environment', 'UPR', 'SERCA activation due', 'UPR pathway']"
PMC31333.xml,"['confer selective advantage', 'codons confer selective', 'identify positive selection', 'earlier methods', 'selective advantage', 'fundamental improvement']","['RNA viruses form', 'Antigenic drift', 'RNA viruses', 'Background Antigenic drift', 'replacement mutations', 'HIV antigenic drift']","['positively selected', 'developed an algorithm', 'selection mapping', 'data to map', 'map the positively', 'positively selected viral']"
PMC31334.xml,"['hormone-stimulated liver cells', 'thyroid hormone-stimulated liver', 'liver cells', 'present data', 'thyroid hormone-stimulated', 'hormone-stimulated liver']","['Thyroid hormone', 'Background Thyroid hormone', 'Thyroid hormone exerts', 'PKC', 'Thyroid', 'PKC activation']","['messengers inositol triphosphate', 'DAG', 'Conclusions The investigations', 'rapidly stimulates', 'investigations made', 'messengers inositol']"
PMC31335.xml,"['emit signals required', 'vibrissal placodes', 'patterning and differentiation', 'AER', 'emit signals', 'signals required']","['Background Glutamate decarboxylase', 'γ-amino butyric acid', 'inhibitory neurotransmitter γ-amino', 'neurotransmitter γ-amino butyric', 'Background Glutamate', 'Glutamate decarboxylase']","['apical ectodermal ridge', 'mouse gene encoding', 'vibrissal placodes', 'tail bud mesenchyme', 'kDa isoform', 'glutamate decarboxylase']"
PMC31336.xml,"['upstream sequence appeared', 'specific DNA-binding factor', 'ALM migrations', 'migrate correctly', 'specific DNA-binding', 'upstream sequence']","['Cell', 'cell migrations', 'migrations', 'cells', 'migration', 'Background Cell migration']","['induced cell migration', 'specific sequence located', 'Conclusions The experiments', 'induced cell', 'sequence located upstream', 'show that transformation']"
PMC31337.xml,"['results support morphogenic', 'support morphogenic mechanisms', 'morphogenic mechanisms involving', 'mechanisms involving organization', 'extracellular matrix components', 'death or atrophy']","['iridocorneal angle', 'aqueous', 'iridocorneal angle development', 'cell death', 'angle', 'iridocorneal']","['extracellular matrix components', 'cell death', 'anterior segment', 'anterior segment dysgenesis', 'angle development', 'mesenchymal differentiation']"
PMC31338.xml,"['lacZ reporter lines', 'ECFP reporter strains', 'existing lacZ reporter', 'EYFP and ECFP', 'Cre and tracing', 'embryos or organs']","['Cre reporter strains', 'Cre-loxP site specific', 'site specific recombination', 'specific recombination system', 'Cre reporter', 'Similar Cre reporter']","['Cre expressing strain', 'general Cre expressing', 'ubiquitously expressed', 'loxP flanked', 'ECFP reporter strains', 'targeting these cDNAs']"
PMC31339.xml,"['anti-apoptotic factor', 'pro-survival and anti-apoptotic', 'embryonic SMG epithelial', 'SMG epithelial cell', 'Survivin', 'nuclear-localized survivin protein']","['Canalicular Stage', 'epithelial SMG bud', 'Introduction Embryonic submandibular', 'Embryonic submandibular gland', 'Terminal Bud Stage', 'terminal bud lumen']","['proacinar lumen formation', 'mediate embryonic SMG', 'pro-survival signal', 'embryonic SMG ductal', 'SMG lumina formation', 'Conclusions Although apoptosis']"
PMC31341.xml,"['lens placode cells', 'neural plate bending', 'neural plate', 'transiently accumulated', 'apical region', 'lens placode']","['Background Major tissue', 'Major tissue movements', 'Background Major', 'neural folds elevation', 'Major tissue', 'include neural plate']","['lens placode cells', 'lens vesicle formation', 'apical actin meshwork', 'neural plate bending', 'placode cells', 'actin meshwork']"
PMC31342.xml,"['fertilization induced calcium', 'induced calcium transients', 'calcium transients opens', 'study fertilization induced', 'signaling events intervening', 'events intervening sperm']","['Fertilization-induced calcium dynamics', 'calcium dynamics', 'intracellular calcium dynamics', 'calcium', 'Fertilization-induced calcium', 'generates a pattern']","['measuring fertilization induced', 'induced calcium transients', 'fertilization induced calcium', 'technique for measuring', 'induced calcium', 'measuring fertilization']"
PMC31344.xml,"['GAL genes', 'plays a role', 'glucose repression', 'cerevisiae', 'GAL', 'role in glucose']","['yeast Saccharomyces cerevisiae', 'glucose', 'glucose repression', 'yeast Saccharomyces', 'repression', 'preferred carbon source']","['GAL genes', 'studies have identified', 'required for glucose', 'glucose repression', 'repressor required', 'GAL']"
